audit_id,sample_id,split,sample_type,source,roi,x,y,valid_ratio,change_ratio,change_pixels,valid_pixels,valid_band,change_band,A_path,B_path,label_path,contact_sheet_path,audit_status,visual_quality,label_alignment,cloud_shadow_issue,water_issue,boundary_confidence,reviewer,review_date,notes
audit_0279,jrc_tmf_2020_2023_congo_drc_02_stable_002816_000000,train,positive,jrc_tmf_2020_2023_congo_drc_02_stable,congo_drc_02_stable,0,2816,0.9944000244,0.0035906643,234,65169,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_02_stable_002816_000000.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_02_stable_002816_000000.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_02_stable_002816_000000.png,quality_report/human_audit_contact_sheets/audit_0279_jrc_tmf_2020_2023_congo_drc_02_stable_002816_000000.png,,,,,,,reviewer1,,
audit_0280,jrc_tmf_2020_2023_congo_drc_02_stable_001792_006144,train,positive,jrc_tmf_2020_2023_congo_drc_02_stable,congo_drc_02_stable,6144,1792,0.9764556885,0.0046880128,300,63993,valid_0.95_0.99,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_02_stable_001792_006144.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_02_stable_001792_006144.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_02_stable_001792_006144.png,quality_report/human_audit_contact_sheets/audit_0280_jrc_tmf_2020_2023_congo_drc_02_stable_001792_006144.png,,,,,,,reviewer1,,
audit_0281,jrc_tmf_2020_2023_amazon_peru_01_000000_002304,train,positive,jrc_tmf_2020_2023_amazon_peru_01,amazon_peru_01,2304,0,0.9998016357,0.0045785449,300,65523,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_peru_01_000000_002304.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_peru_01_000000_002304.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_peru_01_000000_002304.png,quality_report/human_audit_contact_sheets/audit_0281_jrc_tmf_2020_2023_amazon_peru_01_000000_002304.png,,,,,,,reviewer1,,
audit_0282,jrc_tmf_2020_2023_congo_gabon_01_006144_006912,train,positive,jrc_tmf_2020_2023_congo_gabon_01,congo_gabon_01,6912,6144,0.9877319336,0.0020082803,130,64732,valid_0.95_0.99,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_gabon_01_006144_006912.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_gabon_01_006144_006912.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_gabon_01_006144_006912.png,quality_report/human_audit_contact_sheets/audit_0282_jrc_tmf_2020_2023_congo_gabon_01_006144_006912.png,,,,,,,reviewer1,,
audit_0283,jrc_tmf_2020_2023_congo_gabon_02_stable_000256_000768,train,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,congo_gabon_02_stable,768,256,0.9891204834,0.0042577480,276,64823,valid_0.95_0.99,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_gabon_02_stable_000256_000768.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_gabon_02_stable_000256_000768.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_gabon_02_stable_000256_000768.png,quality_report/human_audit_contact_sheets/audit_0283_jrc_tmf_2020_2023_congo_gabon_02_stable_000256_000768.png,,,,,,,reviewer1,,
audit_0284,jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003328_002304,train,positive,jrc_tmf_2020_2023_se_asia_sumatra_02_stable,se_asia_sumatra_02_stable,2304,3328,0.9125976562,0.0031935527,191,59808,valid_0.85_0.95,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003328_002304.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003328_002304.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003328_002304.png,quality_report/human_audit_contact_sheets/audit_0284_jrc_tmf_2020_2023_se_asia_sumatra_02_stable_003328_002304.png,,,,,,,reviewer1,,
audit_0285,jrc_tmf_2020_2023_amazon_bolivia_01_000256_006912,test,positive,jrc_tmf_2020_2023_amazon_bolivia_01,amazon_bolivia_01,6912,256,0.9099731445,0.0044939298,268,59636,valid_0.85_0.95,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_bolivia_01_000256_006912.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_bolivia_01_000256_006912.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_bolivia_01_000256_006912.png,quality_report/human_audit_contact_sheets/audit_0285_jrc_tmf_2020_2023_amazon_bolivia_01_000256_006912.png,,,,,,,reviewer1,,
audit_0286,jrc_tmf_2020_2023_amazon_brazil_01_002304_005632,train,positive,jrc_tmf_2020_2023_amazon_brazil_01,amazon_brazil_01,5632,2304,0.9974365234,0.0022947008,150,65368,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_01_002304_005632.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_01_002304_005632.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_01_002304_005632.png,quality_report/human_audit_contact_sheets/audit_0286_jrc_tmf_2020_2023_amazon_brazil_01_002304_005632.png,,,,,,,reviewer1,,
audit_0287,jrc_tmf_2020_2023_congo_cameroon_01_002048_000512,train,positive,jrc_tmf_2020_2023_congo_cameroon_01,congo_cameroon_01,512,2048,0.9999389648,0.0030061649,197,65532,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_cameroon_01_002048_000512.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_cameroon_01_002048_000512.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_cameroon_01_002048_000512.png,quality_report/human_audit_contact_sheets/audit_0287_jrc_tmf_2020_2023_congo_cameroon_01_002048_000512.png,,,,,,,reviewer1,,
audit_0288,jrc_tmf_2020_2023_se_asia_papua_01_stable_000000_006400,train,positive,jrc_tmf_2020_2023_se_asia_papua_01_stable,se_asia_papua_01_stable,6400,0,0.9846649170,0.0033472285,216,64531,valid_0.95_0.99,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_papua_01_stable_000000_006400.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_papua_01_stable_000000_006400.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_papua_01_stable_000000_006400.png,quality_report/human_audit_contact_sheets/audit_0288_jrc_tmf_2020_2023_se_asia_papua_01_stable_000000_006400.png,,,,,,,reviewer1,,
audit_0289,jrc_tmf_2020_2023_se_asia_borneo_02_stable_001536_002560,train,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,se_asia_borneo_02_stable,2560,1536,0.9925231934,0.0029210097,190,65046,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_001536_002560.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_001536_002560.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_001536_002560.png,quality_report/human_audit_contact_sheets/audit_0289_jrc_tmf_2020_2023_se_asia_borneo_02_stable_001536_002560.png,,,,,,,reviewer1,,
audit_0290,jrc_tmf_2020_2023_congo_drc_02_stable_006144_001024,train,positive,jrc_tmf_2020_2023_congo_drc_02_stable,congo_drc_02_stable,1024,6144,0.9796447754,0.0025700134,165,64202,valid_0.95_0.99,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_02_stable_006144_001024.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_02_stable_006144_001024.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_02_stable_006144_001024.png,quality_report/human_audit_contact_sheets/audit_0290_jrc_tmf_2020_2023_congo_drc_02_stable_006144_001024.png,,,,,,,reviewer1,,
audit_0291,jrc_tmf_2020_2023_congo_gabon_02_stable_004352_004096,train,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,congo_gabon_02_stable,4096,4352,0.9962768555,0.0039667953,259,65292,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_gabon_02_stable_004352_004096.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_gabon_02_stable_004352_004096.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_gabon_02_stable_004352_004096.png,quality_report/human_audit_contact_sheets/audit_0291_jrc_tmf_2020_2023_congo_gabon_02_stable_004352_004096.png,,,,,,,reviewer1,,
audit_0292,jrc_tmf_2020_2023_congo_cameroon_01_001536_002048,train,positive,jrc_tmf_2020_2023_congo_cameroon_01,congo_cameroon_01,2048,1536,0.9999237061,0.0026247120,172,65531,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_cameroon_01_001536_002048.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_cameroon_01_001536_002048.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_cameroon_01_001536_002048.png,quality_report/human_audit_contact_sheets/audit_0292_jrc_tmf_2020_2023_congo_cameroon_01_001536_002048.png,,,,,,,reviewer1,,
audit_0293,jrc_tmf_2020_2023_congo_drc_02_stable_002560_004864,train,positive,jrc_tmf_2020_2023_congo_drc_02_stable,congo_drc_02_stable,4864,2560,0.9345245361,0.0034288513,210,61245,valid_0.85_0.95,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_drc_02_stable_002560_004864.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_drc_02_stable_002560_004864.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_drc_02_stable_002560_004864.png,quality_report/human_audit_contact_sheets/audit_0293_jrc_tmf_2020_2023_congo_drc_02_stable_002560_004864.png,,,,,,,reviewer1,,
audit_0294,jrc_tmf_2020_2023_congo_gabon_01_004864_000768,train,positive,jrc_tmf_2020_2023_congo_gabon_01,congo_gabon_01,768,4864,0.9943542480,0.0023171593,151,65166,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_gabon_01_004864_000768.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_gabon_01_004864_000768.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_gabon_01_004864_000768.png,quality_report/human_audit_contact_sheets/audit_0294_jrc_tmf_2020_2023_congo_gabon_01_004864_000768.png,,,,,,,reviewer1,,
audit_0295,jrc_tmf_2020_2023_se_asia_borneo_02_stable_003072_003840,train,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,se_asia_borneo_02_stable,3840,3072,0.9976959229,0.0043282098,283,65385,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_003072_003840.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_003072_003840.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_003072_003840.png,quality_report/human_audit_contact_sheets/audit_0295_jrc_tmf_2020_2023_se_asia_borneo_02_stable_003072_003840.png,,,,,,,reviewer1,,
audit_0296,jrc_tmf_2020_2023_se_asia_borneo_02_stable_003584_005376,train,positive,jrc_tmf_2020_2023_se_asia_borneo_02_stable,se_asia_borneo_02_stable,5376,3584,0.9997863770,0.0021061628,138,65522,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_se_asia_borneo_02_stable_003584_005376.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_se_asia_borneo_02_stable_003584_005376.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_se_asia_borneo_02_stable_003584_005376.png,quality_report/human_audit_contact_sheets/audit_0296_jrc_tmf_2020_2023_se_asia_borneo_02_stable_003584_005376.png,,,,,,,reviewer1,,
audit_0297,jrc_tmf_2020_2023_amazon_brazil_02_stable_001792_001280,train,positive,jrc_tmf_2020_2023_amazon_brazil_02_stable,amazon_brazil_02_stable,1280,1792,0.9658813477,0.0042969984,272,63300,valid_0.95_0.99,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_brazil_02_stable_001792_001280.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_brazil_02_stable_001792_001280.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_brazil_02_stable_001792_001280.png,quality_report/human_audit_contact_sheets/audit_0297_jrc_tmf_2020_2023_amazon_brazil_02_stable_001792_001280.png,,,,,,,reviewer1,,
audit_0298,jrc_tmf_2020_2023_congo_gabon_02_stable_003328_000256,train,positive,jrc_tmf_2020_2023_congo_gabon_02_stable,congo_gabon_02_stable,256,3328,0.9908599854,0.0023715293,154,64937,valid_0.99_1.00,change_0_0.005,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_congo_gabon_02_stable_003328_000256.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_congo_gabon_02_stable_003328_000256.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_congo_gabon_02_stable_003328_000256.png,quality_report/human_audit_contact_sheets/audit_0298_jrc_tmf_2020_2023_congo_gabon_02_stable_003328_000256.png,,,,,,,reviewer1,,
audit_0299,jrc_tmf_2020_2023_amazon_colombia_01_003072_003072,test,negative,jrc_tmf_2020_2023_amazon_colombia_01,amazon_colombia_01,3072,3072,0.9473266602,0.0000000000,0,62084,valid_0.85_0.95,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_colombia_01_003072_003072.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_colombia_01_003072_003072.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_colombia_01_003072_003072.png,quality_report/human_audit_contact_sheets/audit_0299_jrc_tmf_2020_2023_amazon_colombia_01_003072_003072.png,,,,,,,reviewer1,,
audit_0300,jrc_tmf_2020_2023_amazon_colombia_01_003328_003328,test,negative,jrc_tmf_2020_2023_amazon_colombia_01,amazon_colombia_01,3328,3328,0.9858093262,0.0000000000,0,64606,valid_0.95_0.99,change_0,data/JRC_TMF_256_5000/A/jrc_tmf_2020_2023_amazon_colombia_01_003328_003328.png,data/JRC_TMF_256_5000/B/jrc_tmf_2020_2023_amazon_colombia_01_003328_003328.png,data/JRC_TMF_256_5000/label/jrc_tmf_2020_2023_amazon_colombia_01_003328_003328.png,quality_report/human_audit_contact_sheets/audit_0300_jrc_tmf_2020_2023_amazon_colombia_01_003328_003328.png,,,,,,,reviewer1,,
